open,high,low,close,volume,av_pr,diff,candle,7_day_SMA,30_day_SMA,7_day_EMA,30_day_EMA,RSI,12_day_EMA,26_day_EMA,MACD,Signal_Line,20_day_SMA,20_day_STD,Upper_Band,Lower_Band,lag_1,lag_2,lag_3
0.44695,0.4858,0.4435,0.48173,41419524.1,0.46465,0.0347799999999999,1,0.4476514285714286,0.478525,0.4567573451924626,0.48770754569729846,47.04092720028975,0.46010592862460836,0.4808631295938705,-0.020757200969262146,-0.02501790227849839,0.464452,0.018854646111767695,0.5021612922235353,0.4267427077764646,0.44681,0.43864,0.43754
0.48173,0.52019,0.4665,0.50728,48166296.2000001,0.493345,0.0255499999999999,1,0.45678142857142856,0.47789533333333334,0.4693880088943469,0.4889702846845696,57.23592662871599,0.4673634780669763,0.4828199348091393,-0.015456456742163005,-0.023105613171231314,0.466311,0.02113574669655768,0.5085824933931153,0.4240395066068846,0.48173,0.44681,0.43864
0.50651,0.52525,0.4752,0.48868,48747453.60000002,0.500225,-0.01783,0,0.46248999999999996,0.476228,0.47421100667076016,0.48895155664040385,49.32698524657614,0.4706429429797492,0.48325401371216603,-0.012611070732416851,-0.021006704683468422,0.46845749999999997,0.021117645621113717,0.5106927912422274,0.42622220875777256,0.50728,0.48173,0.44681
0.48869,0.495,0.47125,0.47687,36600560.00000002,0.483125,-0.0118199999999999,0,0.4682214285714286,0.47384566666666667,0.4748757550030701,0.48817210137328104,49.99106451420743,0.4716009517520955,0.4827811238075611,-0.01118017205546562,-0.019041398157867862,0.46964049999999996,0.020879905090276228,0.5114003101805524,0.4278806898194475,0.48868,0.50728,0.48173
0.47703,0.4773,0.431,0.44439,40745516.20000002,0.45415,-0.03264,0,0.46919999999999995,0.47068666666666664,0.46725431625230257,0.48534744967177906,41.86348429620011,0.4674146514825423,0.47993733685885287,-0.012522685376310572,-0.017737655601556403,0.468462,0.021631391322018835,0.5117247826440376,0.42519921735596233,0.47687,0.48868,0.50728
0.4444,0.459,0.4346,0.45506,28483991.39999995,0.4468,0.01066,1,0.4715457142857143,0.4680363333333333,0.4642057371892269,0.48339342066069657,42.639668932899795,0.46551393586984346,0.4780945711656045,-0.012580635295761033,-0.01670625154039733,0.46810399999999996,0.021798735453425207,0.5117014709068504,0.42450652909314956,0.44439,0.47687,0.48868
0.45467,0.46409,0.44589,0.44859,32232347.19999996,0.45499,-0.00608,0,0.4718,0.46691733333333335,0.4603018028919202,0.48114803868258715,42.49729942060296,0.4629102534283291,0.4759090473755597,-0.012998793947230636,-0.01596476002176399,0.4660385000000001,0.021580836107650225,0.5092001722153006,0.42287682778469965,0.45506,0.44439,0.47687
0.44859,0.46371,0.44212,0.44499,30316389.90000007,0.452915,-0.0035999999999999,0,0.46655142857142856,0.46541533333333335,0.45647385216894015,0.47881526199338803,43.03614937099099,0.4601532913624323,0.4736187475699627,-0.013465456207530369,-0.015464899258917267,0.464068,0.02161524135760148,0.507298482715203,0.420837517284797,0.44859,0.45506,0.44439
0.4452,0.4715,0.438,0.45885,43532211.20000008,0.45475,0.0136499999999999,1,0.4596328571428572,0.4649333333333333,0.4570678891267051,0.47752718057445975,54.17610877306572,0.4599527849989812,0.472524766268484,-0.012571981269502819,-0.014886315661034379,0.46246199999999993,0.02068444587250596,0.5038308917450118,0.421093108254988,0.44499,0.44859,0.45506
0.45741,0.46878,0.45153,0.4598,42650288.40000004,0.460155,0.00239,1,0.45550714285714283,0.4642183333333333,0.45775091684502883,0.4763834915051398,53.06178843815629,0.4599292796145225,0.471582190989337,-0.0116529113748145,-0.014239634803790405,0.46160700000000005,0.020407802455252966,0.5024226049105059,0.4207913950894941,0.45885,0.44499,0.44859
0.45983,0.46887,0.44538,0.44968,38041528.40000003,0.457125,-0.0101499999999999,0,0.4516228571428571,0.4641076666666667,0.45573318763377163,0.4746606856015824,53.60991680160813,0.45835246736613444,0.46995980647160834,-0.011607339105473902,-0.013713175664127105,0.46024199999999993,0.02023773094208459,0.5007174618841691,0.41976653811583076,0.4598,0.45885,0.44499
0.44878,0.462,0.444,0.4555,35252979.79999998,0.453,0.00672,1,0.45321,0.463621,0.45567489072532874,0.4734245123369642,54.87725396480557,0.457913626232883,0.46888870969593366,-0.01097508346305065,-0.013165557223911814,0.45877,0.019400093597169706,0.49757018719433943,0.4199698128056606,0.44968,0.4598,0.45885
0.4555,0.45887,0.44803,0.45641,27843347.29999995,0.45345,0.0009099999999999,1,0.45340285714285716,0.4639763333333333,0.45585866804399655,0.47232680186361164,54.83064209210026,0.45768229912013175,0.4679643608295682,-0.010282061709436463,-0.012588858121016745,0.45763300000000007,0.018799886365837924,0.49523277273167593,0.4200332272683242,0.4555,0.44968,0.4598
0.45643,0.45849,0.45,0.45315,31188705.49999994,0.454245,-0.00328,0,0.4540542857142857,0.4639743333333333,0.45518150103299737,0.47108958884015284,51.770751871299304,0.45698502233241917,0.4668670007681187,-0.009881978435699545,-0.012047482183953306,0.45664049999999995,0.01846694100990079,0.4935743820198015,0.41970661798019837,0.45641,0.4555,0.44968
0.45315,0.45621,0.43382,0.44534,32141597.89999998,0.445015,-0.0078099999999999,0,0.4541042857142857,0.4632203333333333,0.45272112577474805,0.46942832504401394,38.022513330261326,0.4551934804351239,0.46527240811862847,-0.010078927683504546,-0.011653771283863554,0.45673899999999995,0.0183975561592179,0.49353411231843575,0.41994388768156415,0.45315,0.45641,0.4555
0.44616,0.44641,0.4268,0.4353,31785092.6,0.436605,-0.0108599999999999,0,0.45074000000000003,0.46232299999999993,0.448365844331061,0.46722649762181956,23.61436950146627,0.4521329449835664,0.4630522297394708,-0.010919284755904424,-0.01150687397827173,0.456068,0.018942090308705518,0.49395218061741103,0.4181838193825889,0.44534,0.45315,0.45641
0.4353,0.46382,0.42671,0.44642,39833478.29999995,0.445265,0.0111199999999999,1,0.4488285714285714,0.46087366666666674,0.4478793832482958,0.4658841429365409,33.60999069190193,0.45125403037071005,0.4618202127217322,-0.010566182351022135,-0.01131873565282181,0.45655150000000005,0.018542236643318943,0.49363597328663794,0.41946702671336217,0.4353,0.44534,0.45315
0.44673,0.44888,0.42849,0.42975,33396468.10000001,0.438685,-0.0169799999999999,0,0.44598142857142864,0.45905199999999996,0.4433470374362219,0.463552907908377,32.38899686051725,0.4479457180059854,0.45944464140901126,-0.01149892340302583,-0.011354773202862614,0.45616199999999996,0.019037809084472918,0.4942376181689458,0.4180863818310541,0.44642,0.4353,0.44534
0.43021,0.44619,0.4253,0.44033,44748261.19999998,0.435745,0.01012,1,0.4438142857142857,0.457364,0.44259277807716646,0.4620546557852559,48.185555952806574,0.4467740690819877,0.4580287420453808,-0.011254672963393109,-0.011334753154968714,0.45624650000000005,0.01895953343724186,0.49416556687448376,0.41832743312551635,0.42975,0.44642,0.4353
0.44097,0.445,0.42741,0.42985,35095397.49999999,0.436205,-0.0111199999999999,0,0.44002,0.4557956666666667,0.43940708355787483,0.4599769360571749,38.71429850479002,0.44417036614629724,0.455941427819797,-0.011771061673499783,-0.01142201485867493,0.4553985,0.019765946067602378,0.49493039213520473,0.41586660786479523,0.44033,0.42975,0.44642
0.42984,0.43705,0.42705,0.4345,34962084.2,0.43205,0.0046599999999999,1,0.4373557142857143,0.4543796666666667,0.43818031266840607,0.45833326276316366,43.58787658141439,0.4426826175084053,0.45435317390721947,-0.011670556398814147,-0.011471723166702773,0.453037,0.01926959101524301,0.49157618203048603,0.414497817969514,0.42985,0.44033,0.42975
0.43437,0.43699,0.40127,0.4129,40578992.90000006,0.41913,-0.0214699999999999,0,0.4327214285714286,0.45197833333333326,0.43186023450130456,0.4554020845203789,37.45209978884802,0.438100676353266,0.4512825684326106,-0.013181892079344615,-0.011813756949231142,0.448318,0.01666752613222546,0.48165305226445093,0.41498294773554906,0.4345,0.42985,0.44033
0.41328,0.41567,0.37387,0.37863,41157252.55999998,0.3947699999999999,-0.0346499999999999,0,0.4246257142857143,0.4486276666666667,0.41855267587597844,0.45044904680938674,22.94982465605608,0.4289513415296866,0.44590089669686167,-0.016949555167175057,-0.012840916592819926,0.44281550000000003,0.020391043305953236,0.4835975866119065,0.40203341338809356,0.4129,0.4345,0.42985
0.37863,0.37863,0.31928,0.33171,72393008.14999995,0.348955,-0.04692,0,0.40823857142857145,0.443918,0.39684200690698385,0.442788463144265,17.029601029600997,0.41399113514050406,0.4374423117563534,-0.023451176615849334,-0.014962968597425809,0.4355575,0.03080605731191936,0.4971696146238387,0.3739453853761613,0.37863,0.4129,0.4345
0.33197,0.35799,0.328,0.3441,51832840.70000008,0.342995,0.01213,1,0.39600285714285716,0.44060900000000003,0.3836565051802379,0.4364214655220544,23.13759413800119,0.40323865281119575,0.43052806644106795,-0.027289413629872195,-0.017428257603915087,0.430543,0.03686019620417833,0.5042633924083567,0.35682260759164336,0.33171,0.37863,0.4129
0.3441,0.34689,0.31236,0.31897,39269097.20000007,0.329625,-0.02513,0,0.37866571428571427,0.436284,0.36748487888517845,0.4288439516174058,18.370940091738845,0.3902742446863964,0.4222645059639518,-0.03199026127755544,-0.02034065833864316,0.4237385000000001,0.04397142245104674,0.5116813449020936,0.3357956550979066,0.3441,0.33171,0.37863
0.31897,0.32008,0.2874,0.29784,48724318.70000006,0.30374,-0.0211299999999999,0,0.3598071428571429,0.43165366666666666,0.3500736591638838,0.4203920837711215,16.411777165854673,0.37605359165772,0.413047875892548,-0.03699428423482798,-0.023671383517880125,0.41620099999999993,0.051724366130276964,0.5196497322605539,0.312752267739446,0.31897,0.3441,0.33171
0.29708,0.30938,0.29401,0.29547,35382260.6,0.301695,-0.00161,0,0.3399457142857143,0.42691799999999996,0.33642274437291286,0.41233259449556536,16.473890117366892,0.36365611601807074,0.4043384036042111,-0.04068228758614034,-0.02707356433153217,0.408725,0.0577937108670958,0.5243124217341916,0.2931375782658084,0.29784,0.31897,0.3441
0.29575,0.309,0.27127,0.2743,43767335.33999998,0.290135,-0.02145,0,0.32014571428571426,0.42144,0.32089205827968464,0.40342726581843213,15.588282633188456,0.3499090212460599,0.3947059292631584,-0.04479690801709851,-0.030618233068645445,0.3994975,0.06379109704215861,0.5270796940843172,0.2719153059156828,0.29547,0.29784,0.31897
0.2743,0.27732,0.24672,0.2725,56101898.99999996,0.26202,-0.0017999999999999,0,0.3049842857142857,0.4156296666666667,0.3087940437097635,0.39498034544304944,16.122856667221555,0.3379999410543584,0.3856536382066282,-0.0476536971522698,-0.034025325885370314,0.3901325,0.06807684751150903,0.526286195023018,0.25397880497698194,0.2743,0.29547,0.29784
0.2728,0.30234,0.2728,0.28039,72676585.19999997,0.28757,0.0075899999999999,1,0.2976528571428571,0.40891833333333333,0.3016930327823226,0.3875874199305947,14.979962033326288,0.3291368731998417,0.37785633167280386,-0.04871945847296216,-0.03696415240288868,0.381668,0.07075504167269814,0.5231780833453963,0.24015791665460373,0.2725,0.2743,0.29547
0.28,0.30184,0.2755,0.29142,46325561.50000004,0.28867,0.0114199999999999,1,0.29012714285714286,0.401723,0.29912477458674197,0.3813830702576531,20.111490428244224,0.323334277322943,0.37145364043778134,-0.04811936311483833,-0.03919519454527862,0.373464,0.07125442460130559,0.5159728492026112,0.23095515079738885,0.28039,0.2725,0.2743
0.29161,0.37506,0.29085,0.3672,84683658.1,0.332955,0.07559,1,0.29701714285714287,0.3976736666666667,0.31614358094005646,0.38046803346683683,37.67236438420823,0.3300828500424903,0.37113855596090867,-0.041055705918418395,-0.039567296819906575,0.36900350000000004,0.06852888175414559,0.5060612635082913,0.23194573649170885,0.29142,0.28039,0.2725
0.36721,0.37,0.31039,0.32829,80106581.6000001,0.340195,-0.0389199999999999,0,0.3013671428571429,0.392721,0.31918018570504236,0.3771017087270409,34.377307408318984,0.32980702695903025,0.36796458885269323,-0.03815756189366298,-0.039285349834657854,0.36276050000000004,0.06610414418691306,0.4949687883738262,0.23055221162617393,0.3672,0.29142,0.28039
0.32848,0.35281,0.316,0.34201,63806323.29999998,0.334405,0.0135299999999999,1,0.3080157142857143,0.3893083333333333,0.3248876392787818,0.37483772751884475,36.15875011223848,0.3316844074268717,0.3660420267154567,-0.034357619288584995,-0.03829980372544328,0.357594,0.06328829387060936,0.48417058774121874,0.2310174122587813,0.32829,0.3672,0.29142
0.34201,0.35095,0.3128,0.31499,52378767.99999994,0.331875,-0.0270199999999999,0,0.31382857142857146,0.38463933333333333,0.32241322945908635,0.37097658380795157,35.58153918652255,0.32911603705350684,0.36226039510690433,-0.033144358053397494,-0.037268714591034126,0.3515785,0.06119679569139804,0.4739720913827961,0.22918490861720392,0.34201,0.32829,0.3672
0.315,0.33799,0.31302,0.33339,43866930.80000007,0.325505,0.01839,1,0.3225271428571429,0.3807993333333333,0.32515742209431475,0.368551642917116,43.01118457640734,0.3297735698145058,0.36012184732120767,-0.03034827750670188,-0.03588462717416768,0.345927,0.05705631134423695,0.46003962268847387,0.2318143773115261,0.31499,0.34201,0.32829
0.33398,0.35499,0.31039,0.3185,65706077.80000005,0.33269,-0.0154799999999999,0,0.32797142857142864,0.376583,0.32349306657073607,0.36532250466439886,47.735143846655006,0.32803917445842795,0.35703874751963677,-0.028999573061208817,-0.03450761635157591,0.3403645,0.05378326265523578,0.4479310253104716,0.23279797468952845,0.33339,0.31499,0.34201
0.31849,0.32958,0.31306,0.3263,44849401.10000007,0.32132,0.0078099999999999,1,0.3329542857142857,0.3721646666666667,0.32419479992805206,0.36280492371830864,46.89938684503901,0.3277716091571314,0.3547618032589229,-0.026990194101791543,-0.03300413190161904,0.33466300000000004,0.048403302638515916,0.4314696052770319,0.2378563947229682,0.3185,0.33339,0.31499
0.3263,0.329,0.31577,0.32646,43010739.09999994,0.322385,0.0001599999999999,1,0.3271342857142857,0.36772,0.324761099946039,0.3604600899300307,51.42900751707559,0.3275698231329573,0.3526653733878916,-0.025095550254934318,-0.0314224155722821,0.3294935,0.042911760168856325,0.4153170203377127,0.24366997966228734,0.3263,0.3185,0.33339
0.32647,0.332,0.3216,0.32702,36349187.2,0.3268,0.0005499999999999,1,0.3269528571428571,0.3636313333333333,0.3253258249595292,0.35830266477325456,56.041407867494826,0.32748523495865617,0.35076571609989965,-0.02328048114124348,-0.029794028686074378,0.3241195,0.03508569936223034,0.39429089872446066,0.25394810127553935,0.32646,0.3263,0.3185
0.32759,0.32912,0.318,0.32276,33496561.20000002,0.32356,-0.00483,0,0.3242028571428571,0.3592066666666666,0.3246843687196469,0.356009589626593,55.60622868647027,0.3267582757342475,0.34869121861101815,-0.021932942876770667,-0.028221811524213637,0.31961249999999997,0.028193625422666933,0.3759997508453338,0.2632252491546661,0.32702,0.32646,0.3263
0.32277,0.34062,0.32145,0.33901,50870196.19999999,0.3310349999999999,0.0162399999999999,1,0.3276342857142857,0.3552933333333333,0.32826577653973515,0.35491284190874833,63.567744370361055,0.3286431563905171,0.34797409130649826,-0.019330934915981146,-0.02644363620256714,0.31763149999999996,0.025044634108557964,0.36772076821711586,0.26754223178288405,0.32276,0.32702,0.32646
0.339,0.35809,0.33423,0.35128,63583203.60000007,0.34616,0.0122799999999999,1,0.33019,0.3518976666666667,0.33401933240480136,0.35467846501140976,65.823089901181,0.33212574771505293,0.3482189734319428,-0.01609322571688987,-0.02437355410543169,0.31861,0.025988163702569393,0.3705863274051388,0.2666336725948612,0.33901,0.32276,0.32702
0.35067,0.3556,0.33361,0.34494,55136625.60000006,0.344605,-0.0057299999999999,0,0.33396714285714285,0.348551,0.33674949930360104,0.35405017694615754,63.04620235256075,0.33409717114350634,0.34797608651105816,-0.013878915367551814,-0.022274626357855716,0.31865200000000005,0.02603216827817315,0.37071633655634634,0.26658766344365376,0.35128,0.33901,0.32276
0.34494,0.3466,0.32252,0.33518,43887997.70000001,0.3345599999999999,-0.00976,0,0.33523571428571436,0.3452136666666667,0.3363571244777008,0.35283274617543775,58.88997237120104,0.33426376019835147,0.3470282282509798,-0.01276446805262832,-0.02037259469681024,0.31946250000000004,0.026293622775954196,0.37204974555190845,0.2668752544480916,0.34494,0.35128,0.33901
0.3347,0.349,0.32728,0.3353,36467734.80000002,0.33814,0.0005999999999999,1,0.3364985714285714,0.34150966666666666,0.33609284335827555,0.3517016012608934,40.64296609175172,0.3344231817062974,0.3461594706027591,-0.011736288896461666,-0.018645333536740527,0.3213355,0.026004927362044884,0.37334535472408975,0.26932564527591024,0.33518,0.34494,0.35128
0.3353,0.35517,0.33476,0.34699,49527170.3,0.3449649999999999,0.01169,1,0.3393514285714286,0.338751,0.3388171325187067,0.351397626985997,56.527506283161124,0.336356538366867,0.34622099129885103,-0.009864452931984014,-0.016889157415789224,0.3239115,0.025859216472641156,0.37562993294528235,0.2721930670547177,0.3353,0.33518,0.34494
0.34698,0.34918,0.33,0.34253,41314287.09999997,0.33959,-0.00445,0,0.34217571428571425,0.335491,0.33974534938903,0.3508255220191585,50.19405881474847,0.33730630169504133,0.3459475845359732,-0.008641282840931852,-0.01523958250081775,0.327323,0.023348462611396042,0.37401992522279204,0.2806260747772079,0.34699,0.3353,0.33518
0.34237,0.34387,0.333,0.33493,34536040.90000002,0.338435,-0.00744,0,0.3415928571428571,0.332327,0.3385415120417725,0.3498000044695354,58.70286312849162,0.33694071681888116,0.34513146716293813,-0.008190750344056974,-0.013829816069465596,0.33044450000000003,0.019487233736068876,0.36941896747213776,0.2914700325278623,0.34253,0.34699,0.3353
0.33491,0.34157,0.32819,0.33116,42441830.50000002,0.3348799999999999,-0.0037499999999999,0,0.33871857142857137,0.32888233333333333,0.33669613403132936,0.348597423536017,48.884218953267286,0.3360513757698225,0.34409654366938713,-0.00804516789956461,-0.0126728864354854,0.332983,0.015528365589935979,0.36403973117987193,0.301926268820128,0.33493,0.34253,0.34699
0.33116,0.334,0.2772,0.27889,67332821.70000005,0.3056,-0.0522699999999999,0,0.32928285714285715,0.3244153333333334,0.322244600523497,0.34410017040466107,35.57643288908311,0.32725731795908064,0.3392664293235066,-0.01200911136442595,-0.01254013142127351,0.3323565,0.017429847743695055,0.3672161954873901,0.2974968045126099,0.33116,0.33493,0.34253
0.27899,0.307,0.2676,0.30179,71823322.09999993,0.2873,0.0227999999999999,1,0.32451285714285716,0.321854,0.31713095039262273,0.34137048199145714,41.95918902959124,0.323339269042299,0.33649039752176535,-0.013151128479466367,-0.012662330832912082,0.329086,0.01666782320899418,0.36242164641798835,0.2957503535820116,0.27889,0.33116,0.33493
0.30182,0.30445,0.28092,0.2869,48139492.09999996,0.292685,-0.0149199999999999,0,0.31759857142857145,0.32036033333333336,0.30957321279446703,0.337856257346847,38.16560966854135,0.317733227651176,0.33281703474237534,-0.01508380709119933,-0.013146626084569533,0.3270165,0.01915570363735234,0.36532790727470466,0.2887050927252953,0.30179,0.27889,0.33116
0.28686,0.294,0.26891,0.27679,41246183.10000002,0.281455,-0.01007,0,0.30757,0.31811666666666666,0.30137740959585024,0.33391649880834073,35.785839606089766,0.3114342695509951,0.32866688402071786,-0.01723261446972274,-0.013963823761600175,0.32375550000000003,0.021833210452981436,0.36742192090596293,0.28008907909403713,0.2869,0.30179,0.27889
0.27665,0.2908,0.27,0.2766,39852343.19999998,0.2804,-4.999999999999449e-05,0,0.29815142857142857,0.3167043333333333,0.2951830571968877,0.3302186601755446,36.62959100915306,0.30607515115853434,0.32481007779696097,-0.01873492663842663,-0.014918044336965468,0.32183599999999996,0.024203316519152543,0.37024263303830507,0.27342936696169484,0.27679,0.2869,0.30179
0.27699,0.28263,0.259,0.27,46733069.50000006,0.270815,-0.0069899999999999,0,0.2888757142857143,0.3157763333333333,0.2888872928976658,0.32633358532550943,28.82739154445605,0.3005251279033752,0.3207500720342231,-0.02022494413084791,-0.015979424295741958,0.3186665,0.0266386852202417,0.37194387044048344,0.2653891295595166,0.2766,0.27679,0.2869
0.27,0.276,0.25261,0.26314,50280138.39999994,0.264305,-0.00686,0,0.2791585714285714,0.3146986666666667,0.2824504696732493,0.3222565798206379,22.029702970297038,0.2947735697643944,0.3164826592909474,-0.021709089526552983,-0.017125357341904165,0.31589849999999997,0.029390921848510092,0.37468034369702014,0.2571166563029798,0.27,0.2766,0.27679
0.26349,0.27413,0.25308,0.2699,46434334.19999999,0.263605,0.0064099999999999,1,0.2778742857142857,0.314552,0.279312852254937,0.31887873596124194,26.25015824787947,0.29094686672371833,0.3130320919360624,-0.022085225212344073,-0.018117330915992148,0.3130785,0.031001971291311988,0.37508244258262396,0.251074557417376,0.26314,0.27,0.2766
0.26959,0.28641,0.2676,0.27933,59569126.90000002,0.277005,0.00974,1,0.2746657142857143,0.3147796666666666,0.27931713919120277,0.3163272046089038,32.286711068823365,0.2891596564585309,0.31053564068153927,-0.02137598422300835,-0.01876906157739539,0.310722,0.03171431448349244,0.37415062896698487,0.24729337103301513,0.2699,0.26314,0.27
0.27892,0.2867,0.27138,0.27571,46466958.60000006,0.27904,-0.0032099999999999,0,0.27306714285714284,0.3146236666666667,0.27841535439340204,0.3137067397954261,31.511014582686954,0.2870904785418339,0.30795596359401783,-0.02086548505218394,-0.0191883462723531,0.3081565,0.03239455498024914,0.3729456099604983,0.24336739003950172,0.27933,0.2699,0.26314
0.2761,0.28489,0.27533,0.28031,33938106.10000002,0.2801099999999999,0.0042099999999999,1,0.27357,0.31425333333333333,0.27888901579505154,0.3115521114215277,28.359080877580155,0.2860473279969364,0.3059081144389054,-0.019860786441969036,-0.019322834306276286,0.30603400000000003,0.032775794887786903,0.3715855897755738,0.24048241022442624,0.27571,0.27933,0.2699
0.2803,0.28229,0.27351,0.28122,32576561.40000001,0.2779,0.00092,1,0.27423000000000003,0.3113873333333333,0.27947176184628864,0.30959520100723564,29.632582552654327,0.2853046621512539,0.30407936522120876,-0.01877470306995488,-0.019213208059012006,0.30314450000000004,0.03225893241862531,0.3676623648372507,0.2386266351627494,0.28031,0.27571,0.27933
0.28122,0.28373,0.26662,0.2706,48278145.20000002,0.275175,-0.01062,0,0.2743157142857143,0.30946433333333334,0.2772538213847165,0.307079381587414,29.049697127597227,0.28304240643567635,0.30159941224185993,-0.01855700580618358,-0.01908196760844632,0.2991105,0.030940342167161197,0.3609911843343224,0.2372298156656776,0.28122,0.28031,0.27571
0.2706,0.337,0.269,0.31897,161707328.60000005,0.303,0.0483699999999999,1,0.2822914285714286,0.30869633333333335,0.2876828660385374,0.3078465182591938,46.923736940392665,0.2885697285224954,0.30288612244616664,-0.014316393923671233,-0.018128852871491304,0.297812,0.029423518448593075,0.35665903689718614,0.23896496310281387,0.2706,0.28122,0.28031
